"Undefined"||51|77|102||||10|26|43|"3053597"|"715740"
"Lithic bedrock"||25|38|51|||||||"3053604"|"692366"
"Lithic bedrock"||51|77|102|||||||"3053607"|"692368"
"Lithic bedrock"||102|102|102|||||||"3053608"|"692369"
"Lithic bedrock"||10|18|25|||||||"3053610"|"692370"
"Lithic bedrock"||10|18|25|||||||"3053611"|"715746"
"Lithic bedrock"||0|0|0|||||||"3053612"|"700163"
"Lithic bedrock"||102|127|152|||||||"3053615"|"715748"
"Lithic bedrock"||51|77|102|||||||"3053616"|"715749"
"Paralithic bedrock"||102|127|152|||||||"3053619"|"692375"
"Lithic bedrock"||64|108|152|||||||"3053620"|"715751"
"Lithic bedrock"||51|77|102|||||||"3053621"|"700168"
"Undefined"||51|77|102||||10|26|43|"3053622"|"700169"
"Lithic bedrock"||51|77|102|||||||"3053623"|"692378"
"Lithic bedrock"||36|44|51|||||||"3053624"|"692379"
"Lithic bedrock"||51|77|102|||||||"3053625"|"707963"
"Lithic bedrock"||51|77|102|||||||"3053626"|"707964"
"Lithic bedrock"||51|77|102|||||||"3053630"|"692381"
"Lithic bedrock"||102|127|152|||||||"3053631"|"715757"
"Lithic bedrock"||25|38|51|||||||"3053643"|"700176"
"Lithic bedrock"||102|127|152|||||||"3053644"|"692385"
"Lithic bedrock"||51|77|102|||||||"3053645"|"715761"
"Lithic bedrock"||0|0|0|||||||"3053649"|"715763"
"Paralithic bedrock"||102|127|152|||||||"3054437"|"708237"
"Paralithic bedrock"||102|102|102|||||||"3054439"|"708238"
"Paralithic bedrock"||51|77|102|||||||"3055732"|"693179"
"Lithic bedrock"||51|51|51|||||||"3055748"|"716561"
"Lithic bedrock"||30|41|51|||||||"3057188"|"709147"
"Lithic bedrock"||51|77|102|||||||"3057248"|"709176"
"Lithic bedrock"||51|77|102|||||||"3057249"|"701385"
"Lithic bedrock"||25|38|51|||||||"3057250"|"701386"
"Lithic bedrock"||51|77|102|||||||"3057251"|"693595"
"Lithic bedrock"||51|77|102|||||||"3057260"|"693598"
"Lithic bedrock"||0|0|0|||||||"3059901"|"694246"
"Lithic bedrock"||64|83|102|||||||"3059902"|"694247"
"Lithic bedrock"||76|89|102|||||||"3059903"|"717623"
"Undefined"||51|77|102||||10|26|43|"3059904"|"694249"
"Lithic bedrock"||102|102|102|||||||"3059904"|"717624"
"Undefined"||102|127|152||||10|26|43|"3059905"|"694250"
"Lithic bedrock"||0|0|0|||||||"3059908"|"702043"
"Lithic bedrock"||30|41|51|||||||"3059911"|"694252"
"Paralithic bedrock"||102|127|152|||||||"3059915"|"694253"
"Lithic bedrock"||51|77|102|||||||"3059921"|"717630"
"Lithic bedrock"||102|127|152|||||||"3059926"|"709840"
"Lithic bedrock"||51|77|102|||||||"3059938"|"717635"
"Lithic bedrock"||102|127|152|||||||"3059939"|"709844"
"Lithic bedrock"||25|38|51|||||||"3059940"|"702053"
"Undefined"||102|127|152||||1|5|8|"3059945"|"709846"
"Lithic bedrock"||51|77|102|||||||"3059946"|"694263"
"Undefined"||51|77|102||||1|5|8|"3059947"|"694264"
"Lithic bedrock"||102|127|152|||||||"3059947"|"717639"
"Undefined"||51|77|102||||10|26|43|"3059951"|"694265"
"Lithic bedrock"||20|36|51|||||||"3059953"|"709850"
"Lithic bedrock"||51|77|102|||||||"3059954"|"702059"
"Lithic bedrock"||30|41|51|||||||"3059957"|"717644"
"Paralithic bedrock"||51|77|102|||||||"3059958"|"709853"
"Lithic bedrock"||51|77|102|||||||"3059963"|"717647"
"Lithic bedrock"||102|127|152|||||||"3059964"|"694272"
"Paralithic bedrock"||51|77|102|||||||"3059965"|"717648"
"Lithic bedrock"||10|18|25|||||||"3059966"|"709857"
"Undefined"||102|127|152||||1|5|8|"3059968"|"694274"
"Paralithic bedrock"||51|77|102|||||||"3059972"|"709859"
"Lithic bedrock"||51|77|102|||||||"3059973"|"694276"
"Lithic bedrock"||0|0|0|||||||"3059976"|"717652"
"Lithic bedrock"||25|38|51|||||||"3059983"|"709862"
"Paralithic bedrock"||25|38|51|||||||"3059984"|"694279"
"Lithic bedrock"||10|18|25|||||||"3059993"|"702073"
"Lithic bedrock"||51|77|102|||||||"3059995"|"694282"
"Paralithic bedrock"||51|77|102|||||||"3059996"|"709866"
"Lithic bedrock"||51|77|102|||||||"3059997"|"694283"
"Paralithic bedrock"||51|77|102|||||||"3060001"|"717659"
"Lithic bedrock"||51|77|102|||||||"3060002"|"709868"
"Lithic bedrock"||102|127|152|||||||"3060003"|"702077"
"Lithic bedrock"||51|77|102|||||||"3060005"|"694286"
"Undefined"||51|77|102||||1|5|8|"3060012"|"694288"
"Undefined"||51|77|102||||1|5|8|"3060014"|"694289"
"Lithic bedrock"||51|77|102|||||||"3060015"|"694290"
"Undefined"||102|121|140||||1|5|8|"3060019"|"709874"
"Paralithic bedrock"||102|127|152|||||||"3060020"|"717666"
"Undefined"||51|77|102||||1|5|8|"3060024"|"702084"
"Lithic bedrock"||102|127|152|||||||"3060028"|"709877"
||25|25|25|||||||"3060031"|"702086"
"Paralithic bedrock"||102|127|152|||||||"3060036"|"694296"
"Lithic bedrock"||102|127|152|||||||"3060039"|"717672"
"Lithic bedrock"||102|127|152|||||||"3060045"|"694299"
"Lithic bedrock"||51|77|102|||||||"3060046"|"694300"
"Undefined"||25|38|51||||1|5|8|"3060048"|"717676"
"Lithic bedrock"||0|0|0|||||||"3060053"|"717677"
"Lithic bedrock"||13|26|38|||||||"3060055"|"709886"
"Undefined"||51|77|102||||1|5|8|"3060061"|"702096"
"Undefined"||64|83|102||||1|5|8|"3060065"|"709889"
"Undefined"||51|77|102||||1|5|8|"3060066"|"694306"
"Paralithic bedrock"||102|127|152|||||||"3060067"|"717682"
"Undefined"||51|77|102||||10|26|43|"3060074"|"717685"
"Lithic bedrock"||102|102|102|||||||"3060077"|"709894"
"Lithic bedrock"||51|77|102|||||||"3060080"|"694311"
"Lithic bedrock"||51|77|102|||||||"3060085"|"709896"
"Lithic bedrock"||102|127|152|||||||"3060086"|"702105"
"Lithic bedrock"||30|41|51|||||||"3060087"|"702106"
"Lithic bedrock"||102|127|152|||||||"3060088"|"694315"
"Lithic bedrock"||51|77|102|||||||"3060090"|"717691"
"Lithic bedrock"||102|102|102|||||||"3060091"|"694317"
"Lithic bedrock"||102|102|102|||||||"3060093"|"702110"
"Lithic bedrock"||51|77|102|||||||"3060096"|"694319"
"Undefined"||28|38|48||||10|26|43|"3060098"|"694320"
"Undefined"||30|41|51||||10|26|43|"3060099"|"702113"
"Lithic bedrock"||51|77|102|||||||"3060100"|"694322"
"Lithic bedrock"||51|77|102|||||||"3060101"|"717698"
"Lithic bedrock"||102|127|152|||||||"3060102"|"717699"
"Lithic bedrock"||30|41|51|||||||"3060103"|"717700"
"Undefined"||51|77|102||||10|26|43|"3060112"|"709911"
"Lithic bedrock"||0|0|0|||||||"3060115"|"694328"
"Lithic bedrock"||25|38|51|||||||"3060120"|"702122"
"Lithic bedrock"||102|127|152|||||||"3060122"|"702123"
"Lithic bedrock"||64|108|152|||||||"3060126"|"709916"
"Paralithic bedrock"||102|127|152|||||||"3060913"|"694609"
"Paralithic bedrock"||102|127|152|||||||"3060915"|"717985"
"Paralithic bedrock"||51|77|102|||||||"3060923"|"710197"
"Lithic bedrock"||25|38|51|||||||"3063723"|"695550"
"Lithic bedrock"||25|38|51|||||||"3063724"|"695551"
"Lithic bedrock"||51|77|102|||||||"3063725"|"718927"
"Lithic bedrock"||0|0|0|||||||"3063726"|"711136"
"Lithic bedrock"||25|38|51|||||||"3063727"|"695553"
"Paralithic bedrock"||30|41|51|||||||"3063736"|"695556"
"Lithic bedrock"||25|38|51|||||||"3066378"|"696200"
"Lithic bedrock"||76|89|102|||||||"3066379"|"719576"
"Lithic bedrock"||25|38|51|||||||"3066380"|"719577"
"Undefined"||51|77|102||||10|26|43|"3066382"|"703995"
"Lithic bedrock"||25|38|51|||||||"3066385"|"711788"
"Lithic bedrock"||0|0|0|||||||"3066391"|"711789"
"Paralithic bedrock"||51|77|102|||||||"3066392"|"711790"
"Lithic bedrock"||51|77|102|||||||"3066397"|"704000"
"Lithic bedrock"||25|38|51|||||||"3066408"|"719586"
"Lithic bedrock"||102|102|102|||||||"3066412"|"719587"
"Lithic bedrock"||25|38|51|||||||"3066414"|"704004"
"Lithic bedrock"||51|77|102|||||||"3066415"|"719588"
"Lithic bedrock"||0|0|0|||||||"3066417"|"711797"
"Lithic bedrock"||25|38|51|||||||"3066419"|"696214"
"Undefined"||51|77|102||||10|26|43|"3066424"|"696217"
"Lithic bedrock"||0|0|0|||||||"3066426"|"696218"
"Lithic bedrock"||51|77|102|||||||"3066429"|"704011"
"Lithic bedrock"||10|18|25|||||||"3066430"|"704012"
"Lithic bedrock"||0|0|0|||||||"3066432"|"704013"
"Lithic bedrock"||51|77|102|||||||"3066433"|"719597"
"Lithic bedrock"||51|77|102|||||||"3066438"|"696223"
"Lithic bedrock"||10|18|25|||||||"3066439"|"711807"
"Paralithic bedrock"||38|38|38|||||||"3066441"|"719600"
"Undefined"||51|77|102||||1|5|8|"3066445"|"719602"
"Lithic bedrock"||76|76|76|||||||"3066446"|"711811"
"Undefined"||25|64|102||||10|26|43|"3066446"|"719603"
"Lithic bedrock"||10|18|25|||||||"3066448"|"704020"
"Paralithic bedrock"||51|77|102|||||||"3066449"|"704021"
"Lithic bedrock"||102|127|152|||||||"3066450"|"696230"
"Lithic bedrock"||51|77|102|||||||"3066453"|"696232"
"Undefined"||51|77|102||||10|26|43|"3066458"|"719608"
"Lithic bedrock"||25|38|51|||||||"3066459"|"704025"
"Lithic bedrock"||51|77|102|||||||"3066465"|"711818"
"Paralithic bedrock"||25|38|51|||||||"3066468"|"704027"
"Lithic bedrock"||102|102|102|||||||"3066470"|"704028"
"Lithic bedrock"||102|127|152|||||||"3066472"|"711821"
"Lithic bedrock"||51|77|102|||||||"3066474"|"696239"
"Paralithic bedrock"||102|127|152|||||||"3066477"|"711823"
"Lithic bedrock"||0|0|0|||||||"3066478"|"704032"
"Paralithic bedrock"||102|127|152|||||||"3066481"|"719617"
"Undefined"||51|77|102||||1|5|8|"3066485"|"704035"
"Undefined"||51|77|102||||1|5|8|"3066486"|"711827"
"Undefined"||51|77|102||||1|5|8|"3066487"|"704036"
"Lithic bedrock"||0|0|0|||||||"3066488"|"704037"
"Undefined"||51|77|102||||1|5|8|"3066490"|"696247"
"Lithic bedrock"||51|64|76|||||||"3066491"|"696248"
"Undefined"||102|121|140||||1|5|8|"3066495"|"711832"
"Undefined"||51|77|102||||1|5|8|"3066502"|"711835"
"Undefined"||51|77|102||||1|5|8|"3066503"|"696252"
"Undefined"||51|77|102||||1|5|8|"3066508"|"711837"
"Undefined"||51|77|102||||1|5|8|"3066512"|"696255"
"Lithic bedrock"||0|0|0|||||||"3066516"|"719632"
"Lithic bedrock"||0|0|0|||||||"3066522"|"696259"
"Lithic bedrock"||102|153|203|||||||"3066523"|"719635"
"Lithic bedrock"||51|77|102|||||||"3066532"|"704053"
"Undefined"||51|77|102||||1|5|8|"3066536"|"696262"
"Undefined"||51|77|102||||1|5|8|"3066538"|"711847"
"Paralithic bedrock"||102|140|178|||||||"3066543"|"704057"
"Undefined"||51|77|102||||1|5|8|"3066544"|"696266"
"Undefined"||51|77|102||||1|5|8|"3066546"|"704059"
"Undefined"||51|77|102||||10|26|43|"3066548"|"719643"
"Lithic bedrock"||10|18|25|||||||"3066556"|"696269"
"Lithic bedrock"||102|102|102|||||||"3066557"|"696270"
"Lithic bedrock"||51|77|102|||||||"3066560"|"696271"
"Lithic bedrock"||51|77|102|||||||"3066561"|"696272"
"Lithic bedrock"||30|41|51|||||||"3066564"|"696273"
"Lithic bedrock"||102|102|102|||||||"3066567"|"696275"
"Lithic bedrock"||13|19|25|||||||"3066568"|"696276"
"Lithic bedrock"||25|38|51|||||||"3066572"|"711861"
"Undefined"||51|77|102||||10|26|43|"3066575"|"704071"
"Lithic bedrock"||13|22|30|||||||"3066576"|"704072"
"Lithic bedrock"||28|40|51|||||||"3066577"|"704073"
"Lithic bedrock"||51|77|102|||||||"3066578"|"704074"
"Undefined"||51|77|102||||10|26|43|"3066580"|"704075"
"Undefined"||51|77|102||||1|5|8|"3066581"|"711867"
"Lithic bedrock"||51|77|102|||||||"3066583"|"719660"
"Lithic bedrock"||51|77|102|||||||"3066585"|"719661"
"Lithic bedrock"||51|102|152|||||||"3066586"|"704078"
"Lithic bedrock"||102|127|152|||||||"3066595"|"696289"
"Lithic bedrock"||0|0|0|||||||"3066598"|"704082"
"Lithic bedrock"||51|77|102|||||||"3066599"|"696291"
"Lithic bedrock"||64|108|152|||||||"3066602"|"711875"
"Lithic bedrock"||51|77|102|||||||"3066603"|"711876"
"Paralithic bedrock"||102|127|152|||||||"3067357"|"696539"
"Paralithic bedrock"||51|77|102|||||||"3067390"|"696550"
