sim_day_index,year,month,day_of_month,julian,disturbed_class,area_m2,peakro_area_weighted_mean,peakro_max,runvol_sum_m3,runoff_area_weighted_mean,date,classification,landuse_group,severity_group,flash_index,teff_proxy
13480,2016,11,26,331,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2016-11-26,"('forest', 'moderate')",forest,moderate,,
13499,2016,12,15,350,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2016-12-15,"('forest', 'moderate')",forest,moderate,,
13500,2016,12,16,351,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2016-12-16,"('forest', 'moderate')",forest,moderate,,
13505,2016,12,21,356,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2016-12-21,"('forest', 'moderate')",forest,moderate,,
13506,2016,12,22,357,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2016-12-22,"('forest', 'moderate')",forest,moderate,,
13507,2016,12,23,358,forest moderate sev fire,26096.580000000024,0.050324106741573,0.80657,14447.602900000002,0.005887740449438195,2016-12-23,"('forest', 'moderate')",forest,moderate,8.547269903240197,0.11699642240394309
13514,2016,12,30,365,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2016-12-30,"('forest', 'moderate')",forest,moderate,,
13515,2016,12,31,366,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2016-12-31,"('forest', 'moderate')",forest,moderate,,
13519,2017,1,4,4,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-01-04,"('forest', 'moderate')",forest,moderate,,
13520,2017,1,5,5,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-01-05,"('forest', 'moderate')",forest,moderate,,
13521,2017,1,6,6,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-01-06,"('forest', 'moderate')",forest,moderate,,
13522,2017,1,7,7,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-01-07,"('forest', 'moderate')",forest,moderate,,
13523,2017,1,8,8,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-01-08,"('forest', 'moderate')",forest,moderate,,
13524,2017,1,9,9,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-01-09,"('forest', 'moderate')",forest,moderate,,
13525,2017,1,10,10,forest moderate sev fire,26096.580000000024,0.003490438202247187,0.24233,973.98,0.00016622921348314593,2017-01-10,"('forest', 'moderate')",forest,moderate,20.997742389012053,0.047624167468750915
13526,2017,1,11,11,forest moderate sev fire,26096.580000000024,0.0017905876404494365,0.057659,2696.392,0.0005632606741573028,2017-01-11,"('forest', 'moderate')",forest,moderate,3.178967967412857,0.3145674980845532
13527,2017,1,12,12,forest moderate sev fire,26096.580000000024,0.002867197752808986,0.14332,3661.874,0.0008024629213483139,2017-01-12,"('forest', 'moderate')",forest,moderate,3.572997177229652,0.27987707529490885
13533,2017,1,18,18,forest moderate sev fire,26096.580000000024,0.000733430337078651,0.030919,939.96,0.00018438651685393238,2017-01-18,"('forest', 'moderate')",forest,moderate,3.9776787890605965,0.25140290431449563
13534,2017,1,19,19,forest moderate sev fire,26096.580000000024,0.014023951685393245,0.43437,6994.922999999999,0.0015666842696629196,2017-01-19,"('forest', 'moderate')",forest,moderate,8.951357945535875,0.1117148935484933
13535,2017,1,20,20,forest moderate sev fire,26096.580000000024,0.38717832584269596,1.4646,116449.39400000001,0.03591155056179773,2017-01-20,"('forest', 'moderate')",forest,moderate,10.78144273320717,0.09275196508904784
13536,2017,1,21,21,forest moderate sev fire,26096.580000000024,0.002259716853932582,0.027458,3547.6450000000004,0.0007993741573033701,2017-01-21,"('forest', 'moderate')",forest,moderate,2.8268575275882952,0.35374969917678867
13537,2017,1,22,22,forest moderate sev fire,26096.580000000024,0.33758356966292125,1.5359,141352.16900000002,0.044313222471910094,2017-01-22,"('forest', 'moderate')",forest,moderate,7.618122782131532,0.13126593369504638
13538,2017,1,23,23,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-01-23,"('forest', 'moderate')",forest,moderate,,
13548,2017,2,2,33,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-02,"('forest', 'moderate')",forest,moderate,,
13549,2017,2,3,34,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-03,"('forest', 'moderate')",forest,moderate,,
13551,2017,2,5,36,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-05,"('forest', 'moderate')",forest,moderate,,
13552,2017,2,6,37,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-06,"('forest', 'moderate')",forest,moderate,,
13553,2017,2,7,38,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-07,"('forest', 'moderate')",forest,moderate,,
13556,2017,2,10,41,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-10,"('forest', 'moderate')",forest,moderate,,
13562,2017,2,16,47,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-16,"('forest', 'moderate')",forest,moderate,,
13563,2017,2,17,48,forest moderate sev fire,26096.580000000024,0.27041872101123565,1.781,58631.289000000004,0.021396133707865157,2017-02-17,"('forest', 'moderate')",forest,moderate,12.63867223412567,0.07912223542753967
13564,2017,2,18,49,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-18,"('forest', 'moderate')",forest,moderate,,
13565,2017,2,19,50,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-19,"('forest', 'moderate')",forest,moderate,,
13566,2017,2,20,51,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-02-20,"('forest', 'moderate')",forest,moderate,,
13595,2017,3,21,80,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-03-21,"('forest', 'moderate')",forest,moderate,,
13612,2017,4,7,97,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-04-07,"('forest', 'moderate')",forest,moderate,,
13641,2017,5,6,126,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2017-05-06,"('forest', 'moderate')",forest,moderate,,
13888,2018,1,8,8,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-01-08,"('forest', 'moderate')",forest,moderate,,
13889,2018,1,9,9,forest moderate sev fire,26096.580000000024,0.005360317191011233,0.063808,8243.7121,0.0033948033707865135,2018-01-09,"('forest', 'moderate')",forest,moderate,1.5789772206363002,0.6333213595044882
13937,2018,2,26,57,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-02-26,"('forest', 'moderate')",forest,moderate,,
13940,2018,3,1,60,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-03-01,"('forest', 'moderate')",forest,moderate,,
13941,2018,3,2,61,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-03-02,"('forest', 'moderate')",forest,moderate,,
13949,2018,3,10,69,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-03-10,"('forest', 'moderate')",forest,moderate,,
13952,2018,3,13,72,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-03-13,"('forest', 'moderate')",forest,moderate,,
13953,2018,3,14,73,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-03-14,"('forest', 'moderate')",forest,moderate,,
13960,2018,3,21,80,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-03-21,"('forest', 'moderate')",forest,moderate,,
13961,2018,3,22,81,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-03-22,"('forest', 'moderate')",forest,moderate,,
14165,2018,10,12,285,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-10-12,"('forest', 'moderate')",forest,moderate,,
14205,2018,11,21,325,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-11-21,"('forest', 'moderate')",forest,moderate,,
14212,2018,11,28,332,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-11-28,"('forest', 'moderate')",forest,moderate,,
14213,2018,11,29,333,forest moderate sev fire,26096.580000000024,0.08073624831460668,1.0047,10339.8857,0.0031223191011235927,2018-11-29,"('forest', 'moderate')",forest,moderate,25.85778253271841,0.03867307642233739
14219,2018,12,5,339,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2018-12-05,"('forest', 'moderate')",forest,moderate,,
14220,2018,12,6,340,forest moderate sev fire,26096.580000000024,0.08781337168539317,0.44472,13010.431500000002,0.0048799876404494345,2018-12-06,"('forest', 'moderate')",forest,moderate,17.994588952955993,0.05557226134002515
14250,2019,1,5,5,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-01-05,"('forest', 'moderate')",forest,moderate,,
14251,2019,1,6,6,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-01-06,"('forest', 'moderate')",forest,moderate,,
14252,2019,1,7,7,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-01-07,"('forest', 'moderate')",forest,moderate,,
14256,2019,1,11,11,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-01-11,"('forest', 'moderate')",forest,moderate,,
14257,2019,1,12,12,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-01-12,"('forest', 'moderate')",forest,moderate,,
14258,2019,1,13,13,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-01-13,"('forest', 'moderate')",forest,moderate,,
14259,2019,1,14,14,forest moderate sev fire,26096.580000000024,0.07211223313483138,1.344,13789.7931,0.0038922707865168497,2019-01-14,"('forest', 'moderate')",forest,moderate,18.527033983512702,0.0539751803170386
14260,2019,1,15,15,forest moderate sev fire,26096.580000000024,0.013357262921348301,0.42598,8704.556,0.002224620224719099,2019-01-15,"('forest', 'moderate')",forest,moderate,6.0042890795146455,0.1665476106758062
14261,2019,1,16,16,forest moderate sev fire,26096.580000000024,0.8095587191011226,2.906,98414.685,0.03117058426966289,2019-01-16,"('forest', 'moderate')",forest,moderate,25.971881441087856,0.038503178996419835
14262,2019,1,17,17,forest moderate sev fire,26096.580000000024,0.299826617191011,1.7469,48648.376,0.014057556179775266,2019-01-17,"('forest', 'moderate')",forest,moderate,21.32850214907014,0.046885617799635175
14276,2019,1,31,31,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-01-31,"('forest', 'moderate')",forest,moderate,,
14277,2019,2,1,32,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-02-01,"('forest', 'moderate')",forest,moderate,,
14278,2019,2,2,33,forest moderate sev fire,26096.580000000024,0.020942166853932558,0.21601,20250.306,0.007515434831460668,2019-02-02,"('forest', 'moderate')",forest,moderate,2.7865542478348293,0.3588661519067883
14279,2019,2,3,34,forest moderate sev fire,26096.580000000024,0.051411526292134774,0.53187,20921.393999999997,0.005252105617977523,2019-02-03,"('forest', 'moderate')",forest,moderate,9.788745701563458,0.10215813450341038
14280,2019,2,4,35,forest moderate sev fire,26096.580000000024,0.027268157415730306,0.34436,10630.047,0.002563457303370784,2019-02-04,"('forest', 'moderate')",forest,moderate,10.637258276107975,0.0940091867700599
14281,2019,2,5,36,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-02-05,"('forest', 'moderate')",forest,moderate,,
14284,2019,2,8,39,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-02-08,"('forest', 'moderate')",forest,moderate,,
14285,2019,2,9,40,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-02-09,"('forest', 'moderate')",forest,moderate,,
14286,2019,2,10,41,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-02-10,"('forest', 'moderate')",forest,moderate,,
14289,2019,2,13,44,forest moderate sev fire,26096.580000000024,7.681685393258419e-06,0.00068367,17.721,3.687191011235951e-05,2019-02-13,"('forest', 'moderate')",forest,moderate,0.20833434909800097,4.799976596896164
14290,2019,2,14,45,forest moderate sev fire,26096.580000000024,0.01872189438202245,0.48678,17596.939,0.004361433707865164,2019-02-14,"('forest', 'moderate')",forest,moderate,4.292600928052728,0.23295899543441476
14291,2019,2,15,46,forest moderate sev fire,26096.580000000024,0.0004722301123595501,0.0077508,1871.9819999999997,0.00047732584269662875,2019-02-15,"('forest', 'moderate')",forest,moderate,0.9893244197542488,1.0107907780628755
14303,2019,2,27,58,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-02-27,"('forest', 'moderate')",forest,moderate,,
14305,2019,3,1,60,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-03-01,"('forest', 'moderate')",forest,moderate,,
14306,2019,3,2,61,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-03-02,"('forest', 'moderate')",forest,moderate,,
14309,2019,3,5,64,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-03-05,"('forest', 'moderate')",forest,moderate,,
14310,2019,3,6,65,forest moderate sev fire,26096.580000000024,0.011199805617977518,0.46311,3031.9970000000003,0.0008689033707865158,2019-03-06,"('forest', 'moderate')",forest,moderate,12.889587029498635,0.07758200458334598
14325,2019,3,21,80,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-03-21,"('forest', 'moderate')",forest,moderate,,
14380,2019,5,15,135,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-05-15,"('forest', 'moderate')",forest,moderate,,
14381,2019,5,16,136,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-05-16,"('forest', 'moderate')",forest,moderate,,
14383,2019,5,18,138,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-05-18,"('forest', 'moderate')",forest,moderate,,
14384,2019,5,19,139,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-05-19,"('forest', 'moderate')",forest,moderate,,
14387,2019,5,22,142,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-05-22,"('forest', 'moderate')",forest,moderate,,
14569,2019,11,20,324,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-11-20,"('forest', 'moderate')",forest,moderate,,
14575,2019,11,26,330,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-11-26,"('forest', 'moderate')",forest,moderate,,
14576,2019,11,27,331,forest moderate sev fire,26096.580000000024,0.016489516853932566,0.33082,2237.6130000000003,0.0006944831460674151,2019-11-27,"('forest', 'moderate')",forest,moderate,23.743581031888557,0.042116646122459835
14577,2019,11,28,332,forest moderate sev fire,26096.580000000024,0.09102992471910104,0.85595,11241.918999999998,0.004051139325842692,2019-11-28,"('forest', 'moderate')",forest,moderate,22.47020341621195,0.044503379941746024
14582,2019,12,3,337,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-12-03,"('forest', 'moderate')",forest,moderate,,
14583,2019,12,4,338,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-12-04,"('forest', 'moderate')",forest,moderate,,
14587,2019,12,8,342,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-12-08,"('forest', 'moderate')",forest,moderate,,
14601,2019,12,22,356,forest moderate sev fire,26096.580000000024,0.0014630715730337062,0.036949,1406.3004,0.00048376853932584227,2019-12-22,"('forest', 'moderate')",forest,moderate,3.0243214556130003,0.3306526818252228
14602,2019,12,23,357,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2019-12-23,"('forest', 'moderate')",forest,moderate,,
14604,2019,12,25,359,forest moderate sev fire,26096.580000000024,0.08120982022471901,0.86029,11833.103100000002,0.0035646719101123554,2019-12-25,"('forest', 'moderate')",forest,moderate,22.781849851129593,0.04389459181473874
14626,2020,1,16,16,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-01-16,"('forest', 'moderate')",forest,moderate,,
14650,2020,2,9,40,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-02-09,"('forest', 'moderate')",forest,moderate,,
14679,2020,3,9,69,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-03-09,"('forest', 'moderate')",forest,moderate,,
14680,2020,3,10,70,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-03-10,"('forest', 'moderate')",forest,moderate,,
14681,2020,3,11,71,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-03-11,"('forest', 'moderate')",forest,moderate,,
14682,2020,3,12,72,forest moderate sev fire,26096.580000000024,0.11942832528089875,0.93866,20444.074699999997,0.006786738202247182,2020-03-12,"('forest', 'moderate')",forest,moderate,17.597308415603006,0.05682687240472128
14683,2020,3,13,73,forest moderate sev fire,26096.580000000024,0.000345522471910112,0.022585,32.857,3.996853932584266e-05,2020-03-13,"('forest', 'moderate')",forest,moderate,8.644861126728888,0.11567565809797897
14684,2020,3,14,74,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-03-14,"('forest', 'moderate')",forest,moderate,,
14686,2020,3,16,76,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-03-16,"('forest', 'moderate')",forest,moderate,,
14692,2020,3,22,82,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-03-22,"('forest', 'moderate')",forest,moderate,,
14706,2020,4,5,96,forest moderate sev fire,26096.580000000024,0.0007648280898876396,0.03064,90.91910000000001,8.717977528089878e-05,2020-04-05,"('forest', 'moderate')",forest,moderate,8.772999097821884,0.11398610541841671
14707,2020,4,6,97,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-04-06,"('forest', 'moderate')",forest,moderate,,
14708,2020,4,7,98,forest moderate sev fire,26096.580000000024,0.017256212359550546,0.13739,2231.6029000000003,0.0011198988764044933,2020-04-07,"('forest', 'moderate')",forest,moderate,15.408723700976212,0.06489830172869188
14709,2020,4,8,99,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-04-08,"('forest', 'moderate')",forest,moderate,,
14710,2020,4,9,100,forest moderate sev fire,26096.580000000024,0.003131752808988761,0.21979,967.65,0.0001710224719101122,2020-04-09,"('forest', 'moderate')",forest,moderate,18.31193745483214,0.054609186082389155
14749,2020,5,18,139,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-05-18,"('forest', 'moderate')",forest,moderate,,
14922,2020,11,7,312,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-11-07,"('forest', 'moderate')",forest,moderate,,
14972,2020,12,27,362,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2020-12-27,"('forest', 'moderate')",forest,moderate,,
14973,2020,12,28,363,forest moderate sev fire,26096.580000000024,0.019769041573033684,0.30922,2647.9536000000003,0.0008961337078651678,2020-12-28,"('forest', 'moderate')",forest,moderate,22.060370455351887,0.04533015445157215
14999,2021,1,23,23,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2021-01-23,"('forest', 'moderate')",forest,moderate,,
15000,2021,1,24,24,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2021-01-24,"('forest', 'moderate')",forest,moderate,,
15004,2021,1,28,28,forest moderate sev fire,26096.580000000024,0.0017649369662921328,0.031179,3732.196,0.001368825842696628,2021-01-28,"('forest', 'moderate')",forest,moderate,1.2893802200688687,0.7755664189936059
15005,2021,1,29,29,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2021-01-29,"('forest', 'moderate')",forest,moderate,,
15044,2021,3,9,68,forest moderate sev fire,26096.580000000024,0.0,0.0,0.0,0.0,2021-03-09,"('forest', 'moderate')",forest,moderate,,
